ano;regiao;pop_faixas;em;acesso_esgoto;pbf;desocupados;informalidade;municipio_rural
2018;Sudeste;A partir de 100.000;42,42;70,03;70,71;79,39;81,43;Urbano
2018;Sudeste;25.000-49.999;46,03;90,63;73,16;75,15;71,57;Urbano
2018;Sudeste;25.000-49.999;25,71;87,50;42,07;71,67;63,64;Urbano
2018;Sudeste;25.000-49.999;33,33;0,77;56,67;70,62;75,00;Urbano
2018;Sudeste;25.000-49.999;48,21;25,23;69,37;78,85;67,65;Urbano
2018;Sudeste;A partir de 100.000;38,89;75,91;52,19;78,60;58,64;Urbano
2018;Sudeste;10.000-24.999;36,36;89,59;64,35;89,60;38,46;Urbano
2018;Sudeste;25.000-49.999;32,00;83,65;71,63;88,89;18,18;Urbano
2018;Sudeste;10.000-24.999;42,86;89,27;67,32;85,14;16,67;Urbano
2018;Sudeste;10.000-24.999;47,06;75,74;49,11;79,69;57,14;Urbano
2018;Sudeste;10.000-24.999;52,94;67,11;60,20;86,61;77,78;Urbano
2018;Sudeste;A partir de 100.000;35,59;94,95;42,00;71,46;56,96;Urbano
2018;Sudeste;50.000-99.999;37,54;56,84;68,79;82,91;61,71;Urbano
2018;Sudeste;A partir de 100.000;34,99;45,72;56,57;77,19;68,73;Urbano
2018;Sudeste;25.000-49.999;56,82;85,51;52,84;71,83;79,49;Urbano
2018;Sudeste;25.000-49.999;34,20;1,11;73,46;74,49;86,94;Rural
2018;Sudeste;25.000-49.999;46,43;75,59;63,90;79,30;76,92;Urbano
2018;Sudeste;A partir de 100.000;40,38;67,07;64,05;78,96;73,10;Urbano
2018;Sudeste;25.000-49.999;44,28;15,15;70,87;83,36;87,12;Urbano
2018;Sudeste;10.000-24.999;35,29;37,62;57,92;71,43;56,00;Rural
2018;Sudeste;A partir de 100.000;36,94;52,64;59,08;71,33;72,92;Urbano
2018;Sudeste;10.000-24.999;28,57;57,35;47,39;63,33;68,75;Urbano
2018;Sudeste;50.000-99.999;38,46;6,89;57,52;74,05;84,09;Urbano
2018;Sudeste;50.000-99.999;39,63;37,38;71,73;78,95;73,41;Urbano
2018;Sudeste;10.000-24.999;40,00;44,77;62,29;81,33;75,00;Urbano
2018;Sudeste;25.000-49.999;45,51;32,95;72,68;85,86;82,93;Urbano
2018;Sudeste;A partir de 100.000;40,00;49,07;52,86;72,64;63,18;Urbano
2018;Sudeste;50.000-99.999;41,40;61,37;55,80;79,82;45,11;Urbano
2018;Sudeste;50.000-99.999;39,35;78,71;64,54;80,67;70,34;Urbano
2018;Sudeste;25.000-49.999;27,59;69,39;58,16;77,78;90,48;Urbano
2018;Sudeste;A partir de 100.000;43,40;97,22;58,57;86,87;45,73;Urbano
2018;Sudeste;10.000-24.999;75,00;94,29;27,14;66,67;66,67;Urbano
2018;Sudeste;25.000-49.999;58,97;94,44;40,91;69,39;61,36;Urbano
2018;Sudeste;10.000-24.999;52,17;63,96;45,18;83,95;86,67;Urbano
2018;Sudeste;25.000-49.999;44,44;94,10;47,62;69,66;62,96;Urbano
2018;Sudeste;A partir de 100.000;49,59;90,86;54,24;73,82;58,40;Urbano
2018;Sudeste;25.000-49.999;42,86;92,15;41,36;55,88;56,67;Urbano
2018;Sudeste;50.000-99.999;38,46;78,92;53,01;73,28;52,78;Urbano
2018;Sudeste;50.000-99.999;40,38;90,94;45,28;78,39;69,77;Urbano
2018;Sudeste;5.000-9.999;26,32;88,10;72,22;82,22;37,50;Urbano
2018;Sudeste;25.000-49.999;47,83;100,00;40,19;64,76;62,16;Urbano
2018;Sudeste;10.000-24.999;47,54;38,89;52,86;73,42;60,32;Urbano
2018;Sudeste;A partir de 100.000;55,14;96,62;39,22;62,09;59,53;Urbano
2018;Sudeste;25.000-49.999;39,53;41,07;44,56;66,84;58,21;Urbano
2018;Sudeste;A partir de 100.000;55,95;96,89;46,19;71,18;66,07;Urbano
2018;Sudeste;50.000-99.999;0,00;89,19;54,05;62,50;100,00;Urbano
2018;Sudeste;50.000-99.999;53,71;77,88;49,81;70,28;72,36;Urbano
2018;Sudeste;A partir de 100.000;47,51;95,51;39,99;67,04;70,25;Urbano
2018;Sudeste;A partir de 100.000;51,49;52,84;44,43;67,97;69,61;Urbano
2018;Sudeste;50.000-99.999;50,72;93,36;54,02;64,50;72,67;Urbano
2018;Sudeste;Até 4.999;0,00;100,00;29,03;91,67;0,00;Rural
2018;Sudeste;5.000-9.999;50,00;78,00;41,00;81,82;76,19;Urbano
2018;Sudeste;5.000-9.999;62,50;33,94;56,42;75,00;85,71;Rural
2018;Sudeste;A partir de 100.000;46,81;96,68;48,00;75,47;57,09;Urbano
2018;Sudeste;25.000-49.999;59,42;100,00;58,67;79,00;56,52;Urbano
2018;Sudeste;50.000-99.999;38,78;98,27;47,60;76,38;64,58;Urbano
2018;Sudeste;A partir de 100.000;57,22;95,66;41,39;65,54;55,98;Urbano
2018;Sudeste;50.000-99.999;47,92;98,17;49,36;74,56;68,56;Urbano
2018;Sudeste;50.000-99.999;47,83;36,71;57,43;68,87;68,60;Urbano
2018;Sudeste;A partir de 100.000;48,09;98,96;37,69;65,38;47,85;Urbano
2018;Sudeste;25.000-49.999;54,69;70,66;57,10;74,70;73,44;Urbano
2018;Sudeste;50.000-99.999;51,02;89,58;42,52;50,20;58,68;Urbano
2018;Sudeste;A partir de 100.000;50,67;94,43;42,93;75,18;70,06;Urbano
2018;Sudeste;A partir de 100.000;47,78;82,95;40,41;64,57;66,49;Urbano
2018;Sudeste;25.000-49.999;38,10;81,61;51,12;76,92;65,71;Urbano
2018;Sudeste;50.000-99.999;52,17;80,03;48,32;72,13;72,02;Urbano
2018;Sudeste;25.000-49.999;54,17;80,72;70,85;93,75;20,00;Urbano
2018;Sudeste;50.000-99.999;51,15;91,34;33,78;70,34;45,39;Urbano
2018;Sudeste;50.000-99.999;45,50;76,50;63,06;82,25;45,05;Urbano
2018;Sudeste;5.000-9.999;16,67;100,00;59,35;76,92;41,67;Urbano
2018;Sudeste;10.000-24.999;31,43;98,48;61,52;80,53;72,73;Urbano
2018;Sudeste;A partir de 100.000;51,93;79,94;54,50;69,91;66,85;Urbano
2018;Sudeste;Até 4.999;25,00;77,78;64,44;91,78;14,29;Urbano
2018;Sudeste;5.000-9.999;58,82;97,14;66,43;68,52;43,75;Urbano
2018;Sudeste;25.000-49.999;56,79;82,57;55,61;70,41;69,12;Urbano
2018;Sudeste;10.000-24.999;48,28;75,62;52,16;81,20;63,64;Urbano
2018;Sudeste;50.000-99.999;29,17;85,42;71,77;92,31;29,41;Urbano
2018;Sudeste;A partir de 100.000;52,19;78,41;42,83;66,90;63,85;Urbano
2018;Sudeste;25.000-49.999;59,46;94,23;59,32;75,00;62,86;Urbano
2018;Sudeste;10.000-24.999;54,17;70,32;39,68;84,82;62,50;Urbano
2018;Sudeste;A partir de 100.000;51,55;98,06;40,68;73,48;62,57;Urbano
2018;Sudeste;10.000-24.999;42,86;77,84;40,00;68,06;65,22;Urbano
2018;Sudeste;10.000-24.999;40,00;76,41;70,77;82,19;76,92;Urbano
2018;Sudeste;25.000-49.999;44,68;92,51;64,03;61,36;62,69;Urbano
2018;Sudeste;10.000-24.999;58,33;83,47;42,56;62,89;45,95;Urbano
2018;Sudeste;Até 4.999;33,33;90,83;30,00;86,05;50,00;Urbano
2018;Sudeste;50.000-99.999;75,00;76,47;54,90;89,47;50,00;Urbano
2018;Sudeste;25.000-49.999;34,21;98,28;56,90;82,09;42,31;Urbano
2018;Sudeste;5.000-9.999;18,18;80,20;53,47;59,57;57,89;Urbano
2018;Sudeste;50.000-99.999;51,65;97,13;52,95;74,08;78,54;Urbano
2018;Sudeste;5.000-9.999;42,86;95,58;53,98;62,22;52,94;Urbano
2018;Sudeste;5.000-9.999;53,85;91,95;48,28;85,07;10,00;Urbano
2018;Sudeste;50.000-99.999;55,45;41,02;56,68;75,53;65,47;Urbano
2018;Sudeste;10.000-24.999;0,00;80,70;33,33;59,26;58,33;Urbano
2018;Sudeste;25.000-49.999;42,86;85,96;47,02;78,00;35,00;Urbano
2018;Sudeste;10.000-24.999;37,93;85,97;39,21;75,93;51,85;Urbano
2018;Sudeste;A partir de 100.000;46,52;93,19;52,03;73,25;52,91;Urbano
2018;Sudeste;A partir de 100.000;51,11;98,11;41,56;74,98;57,31;Urbano
2018;Sudeste;A partir de 100.000;49,69;61,22;54,31;72,16;62,23;Urbano
2018;Sudeste;A partir de 100.000;49,11;68,26;57,72;75,41;57,32;Urbano
2018;Sudeste;10.000-24.999;55,56;100,00;38,38;92,11;33,33;Urbano
2018;Sudeste;10.000-24.999;60,00;94,56;43,54;67,24;31,58;Urbano
2018;Sudeste;25.000-49.999;62,75;95,81;46,80;62,22;57,97;Urbano
2018;Sudeste;10.000-24.999;60,53;97,57;52,08;81,37;57,89;Urbano
2018;Sudeste;25.000-49.999;58,18;72,49;51,56;75,33;47,37;Urbano
2018;Sudeste;A partir de 100.000;51,24;89,24;48,56;77,94;54,62;Urbano
2018;Sudeste;10.000-24.999;35,71;69,05;27,98;62,34;31,03;Rural
2018;Sudeste;A partir de 100.000;50,42;67,27;51,81;70,87;83,16;Urbano
2018;Sudeste;Até 4.999;55,56;95,06;28,40;76,67;57,14;Urbano
2018;Sudeste;5.000-9.999;83,33;94,17;35,92;77,14;37,50;Urbano
2018;Sudeste;5.000-9.999;61,11;38,26;48,99;72,92;50,00;Rural
2018;Sudeste;25.000-49.999;46,67;98,52;73,57;88,36;20,83;Urbano
2018;Sudeste;50.000-99.999;46,03;97,14;45,47;61,51;64,95;Urbano
2018;Sudeste;50.000-99.999;49,12;18,06;56,13;79,06;65,97;Rural
2018;Sudeste;5.000-9.999;36,36;100,00;57,46;94,23;33,33;Urbano
2018;Sudeste;5.000-9.999;37,50;82,61;52,90;75,86;42,86;Urbano
2018;Sudeste;10.000-24.999;41,18;98,34;58,01;78,68;55,17;Urbano
2018;Sudeste;25.000-49.999;52,48;57,19;64,73;74,19;81,46;Urbano
2018;Sudeste;25.000-49.999;61,90;72,46;23,19;61,82;54,76;Urbano
2018;Sudeste;A partir de 100.000;49,48;94,01;31,09;62,30;67,64;Urbano
2018;Sudeste;Até 4.999;33,33;81,82;50,91;57,14;33,33;Urbano
2018;Sudeste;25.000-49.999;41,67;92,07;44,19;63,70;67,35;Urbano
2018;Sudeste;Até 4.999;75,00;96,88;46,88;55,56;53,85;Urbano
2018;Sudeste;A partir de 100.000;56,75;50,39;69,18;84,31;79,77;Urbano
2018;Sudeste;A partir de 100.000;50,22;51,16;41,85;65,44;64,68;Urbano
2018;Sudeste;A partir de 100.000;45,84;88,79;47,30;73,80;61,08;Urbano
2018;Sudeste;50.000-99.999;50,74;84,74;48,10;70,92;70,70;Urbano
2018;Sudeste;50.000-99.999;40,00;92,37;48,14;72,00;60,66;Urbano
2018;Sudeste;Até 4.999;61,54;57,45;34,04;87,50;20,00;Urbano
2018;Sudeste;25.000-49.999;46,44;87,65;50,38;73,46;62,61;Urbano
2018;Sudeste;A partir de 100.000;33,33;98,08;26,92;88,24;0,00;Urbano
2018;Sudeste;A partir de 100.000;54,03;84,69;44,88;67,54;59,30;Urbano
2018;Sudeste;50.000-99.999;57,14;98,31;51,86;69,51;69,64;Urbano
2018;Sudeste;A partir de 100.000;54,12;87,53;49,52;68,99;69,48;Urbano
2018;Sudeste;25.000-49.999;69,23;96,79;42,63;68,29;62,50;Urbano
2018;Sudeste;A partir de 100.000;46,10;96,94;31,82;62,96;56,71;Urbano
2018;Sudeste;A partir de 100.000;50,45;90,92;46,33;76,42;52,67;Urbano
2018;Sudeste;25.000-49.999;51,45;26,17;62,69;72,46;75,34;Urbano
2018;Sudeste;5.000-9.999;42,86;90,41;45,21;83,02;66,67;Urbano
2018;Sudeste;50.000-99.999;47,95;98,12;31,51;62,29;69,21;Urbano
2018;Sudeste;50.000-99.999;62,50;98,57;43,97;78,29;38,10;Urbano
2018;Sudeste;A partir de 100.000;50,98;94,92;51,08;78,88;42,49;Urbano
2018;Sudeste;50.000-99.999;42,31;98,35;51,74;68,87;59,70;Urbano
2018;Sudeste;50.000-99.999;50,85;94,97;47,16;63,12;76,33;Urbano
2018;Sudeste;Até 4.999;50,00;88,00;44,00;86,96;33,33;Urbano
2018;Sudeste;50.000-99.999;59,46;83,60;54,84;82,55;53,85;Urbano
2018;Sudeste;Até 4.999;37,50;97,30;31,53;68,89;43,75;Urbano
2018;Sudeste;25.000-49.999;48,33;57,04;53,61;73,85;71,70;Urbano
2018;Sudeste;50.000-99.999;50,00;35,88;43,94;66,69;68,42;Urbano
2018;Sudeste;5.000-9.999;29,41;98,45;45,88;65,67;44,00;Urbano
2018;Sudeste;A partir de 100.000;47,99;95,62;43,59;67,99;62,46;Urbano
2018;Sudeste;50.000-99.999;47,92;98,98;49,49;76,30;55,87;Urbano
2018;Sudeste;10.000-24.999;40,98;40,72;65,72;80,00;79,07;Rural
2018;Sudeste;10.000-24.999;65,12;51,52;31,82;73,38;42,50;Rural
2018;Sudeste;50.000-99.999;60,00;99,30;39,58;63,87;81,36;Urbano
2018;Sudeste;A partir de 100.000;55,18;73,51;65,91;81,81;58,80;Urbano
2018;Sudeste;A partir de 100.000;41,20;96,18;39,11;67,49;62,97;Urbano
2018;Sudeste;50.000-99.999;58,18;84,38;38,71;69,55;60,61;Urbano
2018;Sudeste;50.000-99.999;53,85;58,90;63,94;73,15;84,98;Urbano
2018;Sudeste;25.000-49.999;55,17;94,64;27,97;75,73;72,00;Urbano
2018;Sudeste;50.000-99.999;52,24;75,08;61,83;68,01;70,13;Urbano
2018;Sudeste;25.000-49.999;34,04;97,17;59,39;78,50;60,00;Urbano
2018;Sudeste;50.000-99.999;33,33;100,00;59,46;68,75;60,00;Urbano
2018;Sudeste;Até 4.999;71,43;89,74;60,26;84,00;25,00;Urbano
2018;Sudeste;50.000-99.999;49,41;97,42;49,79;72,61;64,37;Urbano
2018;Sudeste;25.000-49.999;60,47;89,30;45,63;62,16;40,35;Urbano
2018;Sudeste;A partir de 100.000;44,07;97,90;41,28;67,11;69,33;Urbano
2018;Sudeste;25.000-49.999;54,84;94,92;57,71;80,07;60,80;Urbano
2018;Sudeste;A partir de 100.000;54,19;95,62;38,47;75,94;35,98;Urbano
2018;Sudeste;25.000-49.999;57,14;87,88;62,31;72,43;69,23;Urbano
2018;Sudeste;50.000-99.999;45,10;97,81;52,39;71,02;50,94;Urbano
2018;Sudeste;50.000-99.999;51,60;67,54;66,12;72,41;88,18;Urbano
2018;Sudeste;50.000-99.999;45,83;39,67;44,13;74,58;44,00;Rural
2018;Sudeste;A partir de 100.000;51,88;93,56;55,02;72,31;71,27;Urbano
2018;Sudeste;A partir de 100.000;51,37;93,68;45,90;67,76;56,39;Urbano
2018;Sudeste;25.000-49.999;69,57;94,43;44,60;64,81;47,37;Urbano
2018;Sudeste;50.000-99.999;42,22;96,44;36,58;65,48;57,14;Urbano
2018;Sudeste;25.000-49.999;53,06;97,66;53,40;75,68;77,78;Urbano
2018;Sudeste;A partir de 100.000;48,14;93,78;56,79;75,72;50,11;Urbano
2018;Sudeste;25.000-49.999;52,31;98,59;47,28;79,46;73,68;Urbano
2018;Sudeste;10.000-24.999;38,46;46,39;31,96;71,05;63,64;Rural
2018;Sudeste;10.000-24.999;47,37;96,72;50,55;81,29;53,85;Urbano
2018;Sudeste;25.000-49.999;47,09;88,62;28,85;68,09;66,82;Urbano
2018;Sudeste;A partir de 100.000;43,65;96,94;36,63;66,43;61,10;Urbano
2018;Sudeste;25.000-49.999;51,52;78,38;55,11;66,67;66,67;Urbano
2018;Sudeste;5.000-9.999;61,11;74,00;36,50;75,34;72,22;Urbano
2018;Sudeste;25.000-49.999;71,43;92,44;51,13;65,43;60,71;Urbano
2018;Sudeste;50.000-99.999;52,16;72,95;49,13;75,40;72,90;Urbano
2018;Sudeste;10.000-24.999;45,10;46,60;52,88;66,67;25,00;Rural
2018;Sudeste;Até 4.999;50,00;70,83;54,17;58,33;60,00;Urbano
2018;Sudeste;5.000-9.999;61,54;38,99;57,86;83,05;80,00;Rural
2018;Sudeste;A partir de 100.000;43,39;88,69;47,57;67,89;67,58;Urbano
2018;Sudeste;A partir de 100.000;38,66;96,95;35,48;62,19;65,71;Urbano
2018;Sudeste;10.000-24.999;37,50;90,28;43,06;66,04;50,00;Urbano
2018;Sudeste;A partir de 100.000;53,66;95,48;42,86;75,70;54,59;Urbano
2018;Sudeste;25.000-49.999;53,03;80,76;48,26;77,97;51,85;Urbano
2018;Sudeste;A partir de 100.000;54,30;99,32;44,59;68,49;58,30;Urbano
2018;Sudeste;25.000-49.999;50,00;96,39;41,52;69,23;63,64;Urbano
2018;Sudeste;50.000-99.999;54,84;40,28;64,24;73,64;85,71;Urbano
2018;Sudeste;5.000-9.999;60,00;91,46;23,17;74,19;50,00;Urbano
2018;Sudeste;10.000-24.999;45,83;87,42;43,55;59,32;54,17;Urbano
2018;Sudeste;10.000-24.999;56,00;98,90;56,04;62,39;65,85;Urbano
2018;Sudeste;A partir de 100.000;52,43;66,53;50,58;78,87;53,81;Urbano
2018;Sudeste;A partir de 100.000;50,04;90,85;52,78;68,50;63,06;Urbano
2018;Sudeste;A partir de 100.000;52,56;92,66;54,05;72,62;64,78;Urbano
2018;Sudeste;Até 4.999;50,00;75,76;45,45;80,00;100,00;Urbano
2018;Sudeste;25.000-49.999;50,00;99,59;41,98;76,34;61,90;Urbano
2018;Sudeste;A partir de 100.000;50,90;88,80;49,03;76,38;52,75;Urbano
2018;Sudeste;A partir de 100.000;54,88;89,19;52,13;74,02;50,96;Urbano
2018;Sudeste;25.000-49.999;51,16;69,53;53,65;72,62;75,00;Urbano
2018;Sudeste;A partir de 100.000;50,42;92,54;42,95;62,03;58,89;Urbano
2018;Sudeste;50.000-99.999;51,56;53,51;55,30;71,52;71,16;Urbano
2018;Sudeste;10.000-24.999;43,48;85,43;46,23;80,26;53,33;Urbano
2018;Sudeste;A partir de 100.000;47,38;77,66;59,37;75,11;76,87;Urbano
2018;Sudeste;Até 4.999;0,00;89,83;18,64;75,00;66,67;Urbano
2018;Sudeste;25.000-49.999;36,84;71,07;50,76;59,04;68,57;Urbano
2018;Sudeste;25.000-49.999;37,50;51,72;51,19;69,43;64,58;Urbano
2018;Sudeste;A partir de 100.000;52,47;95,71;47,33;67,42;66,11;Urbano
2018;Sudeste;A partir de 100.000;43,49;90,93;46,93;71,13;61,63;Urbano
2018;Sudeste;A partir de 100.000;53,16;78,63;45,07;66,38;61,28;Urbano
2018;Sudeste;Até 4.999;75,00;61,90;15,48;67,74;50,00;Urbano
2018;Sudeste;10.000-24.999;80,00;90,96;50,85;67,69;68,18;Urbano
2018;Sudeste;5.000-9.999;31,58;100,00;45,45;74,58;53,33;Urbano
2018;Sudeste;25.000-49.999;61,29;85,50;72,51;78,52;68,97;Urbano
2018;Sudeste;5.000-9.999;42,86;100,00;38,61;70,45;76,92;Urbano
2018;Sudeste;10.000-24.999;55,17;97,45;46,18;71,17;33,33;Urbano
2018;Sudeste;A partir de 100.000;44,92;91,12;49,13;66,77;73,86;Urbano
2018;Sudeste;A partir de 100.000;43,12;94,72;34,88;63,11;65,61;Urbano
2018;Sudeste;25.000-49.999;47,37;93,40;28,93;69,92;56,10;Urbano
2018;Sudeste;50.000-99.999;40,00;57,85;62,41;82,98;78,13;Urbano
2018;Sudeste;50.000-99.999;52,42;95,73;35,97;65,68;55,44;Urbano
2018;Sudeste;10.000-24.999;46,67;89,20;33,52;72,97;65,00;Urbano
2018;Sudeste;50.000-99.999;46,26;21,17;66,05;71,47;80,91;Urbano
2018;Sudeste;5.000-9.999;40,00;87,30;63,49;87,50;33,33;Urbano
2018;Sudeste;A partir de 100.000;66,67;59,62;50,00;88,24;0,00;Urbano
2018;Sudeste;10.000-24.999;23,08;49,64;60,43;42,55;59,26;Rural
2018;Sudeste;25.000-49.999;50,00;97,51;31,15;69,49;45,95;Urbano
2018;Sudeste;10.000-24.999;28,57;81,52;42,39;81,08;64,29;Urbano
2018;Sudeste;50.000-99.999;100,00;96,67;46,67;53,85;85,71;Urbano
2018;Sudeste;A partir de 100.000;46,75;89,42;49,39;75,23;68,13;Urbano
2018;Sudeste;50.000-99.999;47,18;96,48;44,05;68,00;58,85;Urbano
2018;Sul;5.000-9.999;75,00;5,10;43,88;75,76;50,00;Rural
2018;Sul;10.000-24.999;50,00;15,75;44,09;82,98;71,43;Rural
2018;Sul;A partir de 100.000;36,04;47,32;43,13;64,06;62,98;Urbano
2018;Sul;10.000-24.999;33,33;32,49;28,52;63,46;43,75;Urbano
2018;Sul;10.000-24.999;43,75;47,76;49,00;60,13;46,03;Urbano
2018;Sul;5.000-9.999;27,27;43,12;50,76;68,91;64,86;Urbano
2018;Sul;10.000-24.999;27,27;25,45;49,09;70,00;66,67;Urbano
2018;Sul;10.000-24.999;38,46;48,68;41,34;71,05;54,24;Urbano
2018;Sul;10.000-24.999;51,11;20,18;56,54;75,84;86,05;Urbano
2018;Sul;5.000-9.999;47,83;2,38;77,62;60,47;85,29;Rural
2018;Sul;A partir de 100.000;44,31;68,23;26,64;62,65;54,28;Urbano
2018;Sul;A partir de 100.000;42,57;53,67;25,33;53,05;44,47;Urbano
2018;Sul;25.000-49.999;40,74;48,88;51,64;76,44;59,18;Urbano
2018;Sul;10.000-24.999;46,15;38,01;25,00;60,39;48,39;Urbano
2018;Sul;A partir de 100.000;43,79;70,19;49,74;74,62;51,19;Urbano
2018;Sul;10.000-24.999;33,33;65,45;40,31;65,85;53,57;Urbano
2018;Sul;25.000-49.999;47,69;33,83;36,45;57,56;43,56;Urbano
2018;Sul;25.000-49.999;38,46;68,71;44,17;59,70;57,14;Urbano
2018;Sul;10.000-24.999;18,18;19,86;33,56;70,18;82,35;Urbano
2018;Sul;10.000-24.999;41,38;23,67;48,20;54,17;69,39;Urbano
2018;Sul;10.000-24.999;38,10;47,28;48,95;66,34;55,88;Rural
2018;Sul;10.000-24.999;40,74;97,59;62,31;79,12;44,23;Urbano
2018;Sul;A partir de 100.000;45,26;86,58;35,27;71,49;43,11;Urbano
2018;Sul;5.000-9.999;50,00;6,92;42,31;66,67;57,89;Urbano
2018;Sul;10.000-24.999;57,14;5,62;35,80;61,48;62,26;Urbano
2018;Sul;25.000-49.999;48,84;46,51;41,65;74,86;58,70;Urbano
2018;Sul;A partir de 100.000;40,26;46,20;36,08;74,19;62,01;Urbano
2018;Sul;25.000-49.999;51,61;33,62;44,54;71,19;72,97;Urbano
2018;Sul;50.000-99.999;36,43;78,77;35,76;63,52;55,97;Urbano
2018;Sul;10.000-24.999;44,68;17,70;48,61;72,83;65,96;Rural
2018;Sul;10.000-24.999;43,48;29,68;45,21;85,12;32,00;Urbano
2018;Sul;10.000-24.999;41,38;75,31;38,88;59,46;38,89;Urbano
2018;Sul;10.000-24.999;35,56;45,97;40,00;70,07;48,78;Urbano
2018;Sul;A partir de 100.000;44,20;79,39;23,40;58,88;51,99;Urbano
2018;Sul;50.000-99.999;43,32;59,92;39,50;70,07;53,32;Urbano
2018;Sul;10.000-24.999;46,15;0,34;30,69;58,41;46,81;Rural
2018;Sul;10.000-24.999;32,43;5,52;66,26;63,49;63,04;Rural
2018;Sul;50.000-99.999;32,87;53,90;30,60;62,33;47,20;Urbano
2018;Sul;10.000-24.999;46,67;86,73;41,33;74,42;37,50;Urbano
2018;Sul;10.000-24.999;39,53;58,23;38,27;63,84;64,06;Urbano
2018;Sul;A partir de 100.000;33,43;87,87;46,98;68,10;62,39;Urbano
2018;Sul;10.000-24.999;40,00;57,34;40,37;60,67;68,57;Urbano
2018;Sul;10.000-24.999;18,75;40,61;28,48;58,21;39,29;Rural
2018;Sul;25.000-49.999;40,00;96,92;27,85;78,57;42,42;Urbano
2018;Sul;5.000-9.999;79,17;4,19;48,84;81,25;40,00;Rural
2018;Sul;10.000-24.999;58,82;60,60;29,85;70,73;59,09;Urbano
2018;Sul;10.000-24.999;44,44;0,95;51,66;77,97;64,10;Urbano
2018;Sul;10.000-24.999;39,62;6,02;48,54;62,74;57,50;Urbano
2018;Sul;A partir de 100.000;45,77;75,41;28,37;67,04;53,95;Urbano
2018;Sul;5.000-9.999;27,27;36,25;57,08;91,92;50,00;Urbano
2018;Sul;Até 4.999;0,00;13,64;54,55;66,67;50,00;Urbano
2018;Sul;A partir de 100.000;39,32;64,36;41,93;62,48;65,76;Urbano
2018;Sul;5.000-9.999;31,25;1,90;49,37;90,62;33,33;Urbano
2018;Sul;50.000-99.999;41,46;54,75;28,01;65,07;53,87;Urbano
2018;Sul;Até 4.999;26,32;2,05;44,62;70,42;59,09;Urbano
2018;Sul;10.000-24.999;35,29;50,60;54,89;80,62;62,50;Urbano
2018;Sul;25.000-49.999;36,67;21,45;46,45;64,98;68,54;Urbano
2018;Sul;5.000-9.999;36,67;3,04;72,97;72,07;74,19;Rural
2018;Sul;25.000-49.999;39,68;37,12;29,84;63,10;57,43;Urbano
2018;Sul;5.000-9.999;68,75;1,60;43,85;65,22;16,00;Urbano
2018;Sul;A partir de 100.000;33,05;59,64;39,55;83,44;37,94;Urbano
2018;Sul;5.000-9.999;38,78;21,59;72,96;83,77;90,91;Rural
2018;Sul;25.000-49.999;44,13;60,34;46,82;61,35;71,73;Urbano
2018;Sul;50.000-99.999;38,18;95,47;41,76;71,32;47,41;Urbano
2018;Sul;10.000-24.999;37,78;16,04;52,08;78,38;41,03;Urbano
2018;Sul;25.000-49.999;32,14;53,48;32,83;61,66;52,08;Urbano
2018;Sul;10.000-24.999;48,00;13,36;27,65;62,79;56,25;Urbano
2018;Sul;50.000-99.999;41,32;77,38;51,98;67,47;54,52;Urbano
2018;Sul;10.000-24.999;28,57;33,18;42,65;70,45;23,08;Rural
2018;Sul;5.000-9.999;40,00;52,79;44,16;69,12;47,37;Urbano
2018;Sul;25.000-49.999;30,00;62,33;56,50;73,89;53,70;Urbano
2018;Sul;10.000-24.999;43,90;32,84;51,00;57,14;63,89;Rural
2018;Sul;25.000-49.999;50,00;4,00;30,15;60,39;69,31;Urbano
2018;Sul;5.000-9.999;50,00;20,22;44,81;74,32;20,83;Urbano
2018;Sul;25.000-49.999;48,28;87,77;48,58;72,57;57,73;Urbano
2018;Sul;10.000-24.999;55,56;99,14;41,38;62,00;36,84;Urbano
2018;Sul;25.000-49.999;30,14;74,48;36,31;64,20;56,91;Urbano
2018;Sul;5.000-9.999;44,44;2,40;41,60;74,47;33,33;Urbano
2018;Sul;10.000-24.999;48,57;7,73;52,06;63,51;40,74;Rural
2018;Sul;10.000-24.999;56,25;94,74;42,11;75,38;56,25;Urbano
2018;Sul;25.000-49.999;41,46;55,68;47,80;69,70;41,18;Urbano
2018;Sul;25.000-49.999;46,77;21,56;40,89;69,03;58,57;Urbano
2018;Sul;10.000-24.999;34,15;67,42;30,12;56,83;51,85;Urbano
2018;Sul;Até 4.999;25,00;100,00;44,83;63,64;50,00;Urbano
2018;Sul;A partir de 100.000;42,60;78,90;49,77;77,41;37,91;Urbano
2018;Sul;10.000-24.999;48,48;53,76;44,09;78,77;70,97;Urbano
2018;Sul;25.000-49.999;35,29;16,77;16,77;76,27;26,67;Urbano
2018;Sul;25.000-49.999;23,53;62,24;28,57;59,52;64,71;Urbano
2018;Sul;25.000-49.999;30,00;16,02;54,55;68,09;56,67;Rural
2018;Sul;10.000-24.999;42,42;18,75;48,96;72,35;55,74;Rural
2018;Sul;10.000-24.999;35,48;3,18;57,46;57,14;56,94;Rural
2018;Sul;50.000-99.999;40,43;25,04;21,78;61,00;37,50;Urbano
2018;Sul;25.000-49.999;43,75;65,82;35,19;65,10;48,08;Urbano
2018;Sul;5.000-9.999;37,14;56,30;46,27;75,80;37,84;Urbano
2018;Sul;A partir de 100.000;39,16;82,84;31,48;67,07;40,11;Urbano
